post_id,post_title,post_author,post_content,post_category,default_category,post_tags,post_type,post_status,is_featured,claimed,package_id,alive_days,expire_date,post_date,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_neighbourhood,neighbourhood_latitude,neighbourhood_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,linked_cpt_ID,geodir_backendextrainfo,geodir_ethicalcriteria,geodir_get_directions,geodir_twitterusername,geodir_Instagram,geodir_Calltoaction,gd_is_franchise,gd_franchise_lock,franchise,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE
1130,Burger Builder,261,"Kanata food truck (located at The Home Depot Kanata across from Costco) serving locally focused, scratch made limited menu. Open 7 days a week!

Vegan burger option available as totally customizable burger toppings, including a vegan cheese option (Daiya).

Coffee is Fair Trade, supplied by Bridgehead.",Restaurants,Restaurants,"Best Vegan and Vegetarian Burgers in Ottawa,Burgers,Fair Trade,Featured Local Businesses For April 2017,Restaurant,Take-out,Vegan",gd_place,publish,,,1,0,Never,2016-07-03 13:26,10 Frank Nighbor Pl,Ottawa,Ontario,Canada,,45.301982,-75.9171199,Kanata,45.3538988,-75.9319726,"Mon-Tues:	 11:00 - 19:00 Wed-Sat:	 11:00 - 20:00 Sun:	 11:00 - 18:00",6138833358,matthew@burgerbuilder.ca,http://burgerbuilder.ca,https://twitter.com/burgerbldr,https://www.facebook.com/burgerbuilderkanata/,,,,,"Vegan,Vegetarian,Fair trade",Get Directions,burgerbldr,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/1130_2164e49861e9309d06055fa026bb5c6e.jpg,https://ethicaltree.com/wp-content/uploads/2016/07/10991438_1570588069867146_7280133422802140896_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,Urban Juice Press (Parkdale),261,"Ottawa's local cold-pressed juice supply company. We believe that juice needs to be raw (unpasteurized) and 100% organic.

Many fresh Organic fruit and vegetable juice options. Grab one to go or subscribe for regular delivery services. Urban Juice Press now offers reusable juice jars that you can reuse each time you stop in to fill up.",Other,Other,"Best Organic Restaurants and Businesses (Ottawa),Healthy Vegan and Vegetarian Restaurants in Ottawa,juice,Organic",gd_place,publish,,,1,0,Never,2016-07-03 13:33,340 Parkdale Ave,Ottawa,Ontario,Canada,,45.4023008,-75.7306212,Hintonburg,45.4017503,-75.7267089,Mon-Fri: 11:00 am - 7:00 pm  Sat: 10:00 am - 6:00 pm  Sun: 11:00 am - 5:00 pm,6136942338,info@urbanjuicepress.ca,http://urbanjuicepress.ca,https://twitter.com/URBANJUICEPRESS,https://www.facebook.com/urbanjuicepress/,,,,,"Vegan,Vegetarian,Organic",Get Directions,URBANJUICEPRESS,,,1,"claimed,gd_placecategory,geodir_email,geodir_ethicalcriteria,geodir_backendextrainfo,geodir_facebook,post_desc,geodir_menu,geodir_twitter,geodir_website",0,https://ethicaltree.com/wp-content/uploads/2017/03/1132_16195900_641415986044116_5955044655393003114_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/08/1132_IMG_1385_1024x1024.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,Urban Juice Press (Elgin),261,"Ottawa's local cold-pressed juice supply company. We believe that juice needs to be raw (unpasteurized) and 100% organic.

Many fresh Organic fruit and vegetable juice options. Grab one to go or subscribe for regular delivery services. Urban Juice Press now offers reusable juice jars that you can reuse each time you stop in to fill up.",Other,Other,"Best Organic Restaurants and Businesses (Ottawa),Healthy Vegan and Vegetarian Restaurants in Ottawa,juice,Organic",gd_place,publish,,,1,0,Never,2016-07-03 13:34,380 Elgin St,Ottawa,Ontario,Canada,,45.414829,-75.68795,Centretown,45.41996677,-75.6932603,Mon-Fri: 10 am - 4:30 pm  Sat: 10:00 am - 4:30 pm  Sun: Closed,6136942338,info@urbanjuicepress.ca,http://urbanjuicepress.ca,https://twitter.com/URBANJUICEPRESS,https://www.facebook.com/urbanjuicepress/,,,,,"Vegan,Vegetarian,Organic",Get Directions,URBANJUICEPRESS,,,0,,1132,https://ethicaltree.com/wp-content/uploads/2017/03/1134_16195900_641415986044116_5955044655393003114_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/07/1134_11041874_376735539178830_2407060066879676840_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,Pirho Grill (Nepean),261,"Pirho Grill aims to serve locally-sourced, sustainable and healthy foods.

You can design your own grain bowls or pitas and staff are very knowledgeable of vegan options to choose from. Vegan protein options for bowls are seasonal vegetables or baked zucchini.

 

 ",Restaurants,Restaurants,"Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,December2016,Greek,Grill,Pita,Restaurant",gd_place,publish,,,1,0,Never,2016-07-03 13:40,81 Riocan Ave,Ottawa,Ontario,Canada,,45.2697988,-75.7412208,Barrhaven,45.2697988,-75.7412208,12-7pm most days.,6138237171,info@pirhogrill.com,http://www.pirhogrill.com,http://www.twitter.com/pirhogrill,https://www.facebook.com/Pirho-Grill-1173240749358884/,,,,,"Vegan,Vegetarian",Get Directions,pirhogrill,,,1,"claimed,gd_placecategory,geodir_email,geodir_ethicalcriteria,geodir_backendextrainfo,geodir_facebook,geodir_get_directions,post_desc,geodir_menu,geodir_contact,post_tags,geodir_twitter,geodir_website",0,https://ethicaltree.com/wp-content/uploads/2017/03/1136_16904656_1657788627570758_6263772170823387024_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/07/12189110_1203034849712807_7101544637215082758_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,Ethiopian Coffee & Veggies,261,"Nice new restaurant with typical Ethiopian veg plates. Most are $5.99 or $8.99 for the full veg platter.

Veg items are vegan and the injera is gluten-free.",Restaurants,Restaurants,"Ethiopian,f07,Restaurant,Vegetarian",gd_place,publish,,,1,0,Never,2016-07-06 9:28,777 Gladstone Ave,Ottawa,Ontario,Canada,,45.406609,-75.7068525,Chinatown,45.409151,-75.7112239,,6137126655,,,,,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/07/1143_ethi.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,Ottawa Perogies,261,"Ottawa based family business that specializes in Ukrainian food. Specifically, Perogies!

VEGAN & VEGETARIAN options available.",Restaurants,Restaurants,"Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,f07,Fast food,Perogies,Restaurant,Ukrainian",gd_place,publish,,,1,0,Never,2016-07-13 13:57,1129 Baxter rd.,Ottawa,Ontario,Canada,,45.3513865,-75.7828263,,,,"Mon:	 10:00 - 17:00 Tues-Wed:	 10:00 - 19:00 Thurs-Fri:	 10:00 - 20:00 Sat:	 10:00 - 18:00",6133210734,perogiestakeout@hotmail.com,http://www.perogi.ca,https://twitter.com/ottawa_perogies,https://www.facebook.com/Ottawa-Perogies-9241927894/,,,,,"Vegan,Vegetarian",Get Directions,ottawa_perogies,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/1191_14022245_10153811650122895_2605953483883008763_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/07/11010540_10152978273697895_5326226920685399775_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,Moo Shu Ice Cream,261,"We are proud to introduce a unique collection of ice cream flavours not found anywhere else in Ottawa, ON, sometimes anywhere else in the world. Moo Shu Ice Cream is an independent shop that uses pure Ontario dairy, premium dark chocolate, and as-local-as-possible ingredients to craft small-batch ice cream and ice cream truffles from scratch. We are often inspired by Liz's childhood growing up between Vancouver and Hong Kong, but most importantly we're about having fun with ice cream. We're always churning with new ingredients and testing new pairings so be sure to pay attention to our list of rotating ice cream treats!

Lunch is served between October and mid-April. Please see website for types of ice cream on now!

Always some vegan ice cream and truffle options. Staff are very helpful to tell you what's vegan.",Cafés and Bakeries,Cafés and Bakeries,"Best Vegan and Vegetarian Desserts Pastries and Treats in Ottawa,Best Woman-owned Restaurants in Ottawa,dessert,Ice Cream,Vegan",gd_place,publish,,,1,0,Never,2016-07-14 10:40,477 Bank St,Ottawa,Ontario,Canada,,45.410976,-75.6925983,centretown-1,45.4153258,-75.6967715,Mon.Wed.Sun. 12pm - 10pm  Thurs.Fri.Sat. 12pm - 11pm  Tuesday. Closed,6135651524,hello@mooshuicecream.com,http://www.mooshuicecream.com,https://twitter.com/mooshuicecream,https://www.facebook.com/mooshuicecream/,,,,"Liz Mok, Owner + Chief of Ice Cream","Vegan,Vegetarian,Woman-owned",Get Directions,mooshuicecream,,,0,,0,https://ethicaltree.com/wp-content/uploads/2018/04/1194_Screen-Shot-2018-04-12-at-2.33.28-PM.png,https://ethicaltree.com/wp-content/uploads/2018/04/1194_Screen-Shot-2018-04-12-at-2.33.49-PM.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,HINTONBURGER,261,"Fresh. Local. Handmade. Come try our fresh and local take on traditional take out food. Hand Dipped Corn Dogs, Local Organic Beef Burgers, Handbreaded Local Chicken Strips, Fresh Cut Fries and Poutine made with local curds from ST.ALBERT.

The ""Parkdale"" burger is vegan - made with falafel and comes with many vegan toppings including the garlic sauce.

The ""Skinny Kitty"" tofu corn dog should also be vegan but please confirm with your server.",Restaurants,Restaurants,"Best Vegan and Vegetarian Burgers in Ottawa,Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,Burgers,Fast food,Lunch,Restaurant",gd_place,publish,,,1,0,Never,2016-07-14 11:03,1066 Somerset St W,Ottawa,Ontario,Canada,,45.4064235,-75.7200599,Hintonburg,45.4017503,-75.7267089,"Mon-Thurs:	 11:00 - 20:00 Fri-Sat:	 11:00 - 21:00 Sun:	 11:00 - 20:00",6137244676,hintonburger@gmail.com,http://www.hintonburger.ca,https://twitter.com/HINTONBURGER,https://www.facebook.com/hintonburger/,,,,,"Vegan,Vegetarian",Get Directions,HINTONBURGER,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/1198_hinton.jpg,https://ethicaltree.com/wp-content/uploads/2016/07/12321475_1034315339922260_3671288229344635645_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,Authentic Vietnamese Pho House,70,"Vietnamese restaurant, specializing in pho.

Vegan soups and other options with tofu.",Restaurants,Restaurants,"Best Asian Restaurants with Vegan and Vegetarian Options in Ottawa,Restaurant,Vietnamese",gd_place,publish,,,1,0,Never,2016-07-15 12:42,250 Greenbank Rd,Ottawa,Ontario,Canada,,45.33061,-75.78296,Bells Corners,45.33061,-75.78296,10:30 am - 9 pm Sun & Mon; 10:30 am - 10 pm Tues - Sat,6138368088,,http://www.vietnamesephohouse.com/,,https://www.facebook.com/pages/Authentic-Vietnamese-Pho-House/187921504559232,,,,,"Vegan,Vegetarian",Get Directions,,,,1,post_desc,0,https://ethicaltree.com/wp-content/uploads/2017/03/1203_IMG_1628-e1406226745697.jpg,https://ethicaltree.com/wp-content/uploads/2016/07/1203_viet-pho-house.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,Mia's Indian Cuisine,70,"Mia’s Indian Cuisine is an owner-operated fine dining and take-out restaurant. Our goal is to maintain high quality of service and food preparation.
Many vegan and vegetarian options.

Halal meat.",Restaurants,Restaurants,"Best Indian Restaurants with Vegetarian and Vegan options (Ottawa),fine dining,Indian,Restaurant,Take-out,Veg-friendly",gd_place,publish,,,1,0,Never,2016-07-15 12:47,917 Richmond Rd,Ottawa,Ontario,Canada,,45.3780859,-75.7748433,Westboro,45.3922459,-75.7532734,11:30 am - 9:30 pm Mon - Sun,6136953333,,http://www.miaindiancuisine.com/Home.html,,https://www.facebook.com/pages/Mias-Indian-Cuisine/431320523559538,,,,,"Vegan,Vegetarian",Get Directions,,,,1,post_desc,0,https://ethicaltree.com/wp-content/uploads/2017/03/1205_Screen-Shot-2017-03-15-at-12.21.21-AM.png,https://ethicaltree.com/wp-content/uploads/2016/07/1205_mia-indian.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,Dana's Indian Cuisine,70,"Fine Indian Dining dine-in, take-out, delivery and catering. Lunch buffets $7.99 Mon-Fri, 11:30am-3pm.

Many vegetarian and vegan options in buffet and in menu.

All meat is halal.",Restaurants,Restaurants,"Best Indian Restaurants with Vegetarian and Vegan options (Ottawa),Best Vegan and Vegetarian Restaurants with Delivery in Ottawa,Best Woman-owned Restaurants in Ottawa,Buffet,Catering,December2016,Halal,Restaurant,Vegan",gd_place,publish,,,1,0,Never,2016-07-15 12:51,340 Queen St,Ottawa,Ontario,Canada,,45.4183985,-75.7052582,centretown-1,45.4153258,-75.6967715,10 am - 12 am Mon - Fri; 11 am - 12 am Sat & Sun,6135656666,info@danasindiancuisine.com,http://www.danasindiancuisine.com/,,https://www.facebook.com/DanasIndianCuisine/,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/07/1959463_230619733795620_570616061_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,Café Happy Carrot,70,"Vegetarian café with many vegan smoothies and some food options.

Highlights include coffee, tea, smoothies, fresh juice, and a daily homemade soup.",Cafés and Bakeries,Cafés and Bakeries,"Best Entirely Vegetarian and Vegan Restaurants in Ottawa,Cafe,December2016,Smoothies",gd_place,publish,,,1,0,Never,2016-07-15 12:56,18 Murray St,Ottawa,Ontario,Canada,,45.4289286,-75.6954262,Byward Market,45.4272431,-75.694269,7 am - 5 pm Mon - Fri; 9 am - 9 pm Sat & Sun,6134226456,cafeangelina11@gmail.com,,,https://www.facebook.com/Cafe-happy-carrot-447138108676440/,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/1209_1558415_1065846363472275_1010837935582642438_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,Alice's Village Cafe,70,"Known for our coffee, homemade soups and sandwiches, mouth-watering breakfast, sweet treats, locally sourced ingredients, and daily specials-Alice’s is not just a hub but also a warm place for community to gather. Whether you’re a beloved regular or a new timer there is something to tickle your taste buds and satisfy your coffee addiction (let’s be real). Open from sun-up to sundown you could come in for your morning double shot latte or a local craft beer at night with a burger. Exclusively on Thursday nights we open the opportunity for guests to come in and enjoy, or participate in, open mic from 7:30 until 10:00pm. We look forward to seeing you in our home away from home soon. Cheers!

Vegetarian Options available, a few of which can be easily made vegan.

Fair Trade coffee from Equator Coffee Roasters.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Cafe,December2016,Fair Trade,Restaurant",gd_place,publish,,,1,0,Never,2016-07-15 12:59,3773 Carp Rd,Ottawa,Ontario,Canada,,45.3458901,-76.0377383,Kanata,45.3538988,-75.9319726,6 am - 9 pm Mon - Wed; 6 am - 10 pm Thurs - Fri; 7 am - 10 pm Sat; 7 am - 9 pm Sun,6134702233,alice@alicesvillagecafe.com,http://www.alicesvillagecafe.com,,https://www.facebook.com/alicesvillagecafe/,,,,Owned by Alice,"Vegetarian,Fair trade,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/1211_17264398_1257160467693636_4954539953723889399_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/07/459719_276119309131095_1939215043_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,Mother Earth Natural Health,261,"Welcome to our unique health food store where you can find select quality supplements, groceries, body care, cleaners, gifts and the biggest selection of western bulk herbs in Ottawa.

Many Organic products in-store.",Local Stores,Local Stores,"Best Health Food Stores in Ottawa,Best Organic Restaurants and Businesses (Ottawa),December2016,Earth,FeaturedWomen,Health,Mother,Organic",gd_place,publish,,,1,0,Never,2016-08-05 3:34,747D Richmond Road,Ottawa,Ontario,Canada,,45.382657,-75.7701135,Westboro,45.3922459,-75.7532734,Mon-Weds 10am-6pm; Thurs 10am-8pm; Fri-Sat 10am-6pm; Sun 12-5pm,6133213557,motherearth@rogers.com,http://www.motherearthnaturalhealth.ca/,,https://www.facebook.com/Mother-Earth-Natural-Health-156808421027930/,,,,Owner: Dawn Bartsch,"Woman-owned,Organic",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/1241_store.jpg,https://ethicaltree.com/wp-content/uploads/2016/08/521434_402302513145185_1644693871_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,The Dog Minder,261,"I offer first-hand, personal in-home dog sitting and boarding. The focus of my attention is to ensure that your pet enjoys a safe, comfortable and stress free environment during your absence. In order to accomplish this, my preference is to host no more than two dogs at any one time.

The owner is veg and is a prominent activist, a volunteer first responder at an emergency shelter following puppy mill seizures, and the founder of Puppymill Awareness Working Solutions.",Other,Other,"Dogs,Pets,Sitters,Vegan",gd_place,publish,,,1,0,Never,2016-08-05 18:19,Old Ottawa East (rough address),Ottawa,Ontario,Canada,,45.4063392,-75.676384,Old Ottawa South,45.393166,-75.6824865,,,iamthedogminder@gmail.com,http://www.thedogminder.wordpress.com,,https://www.facebook.com/thedogminder/,,,,Owner: Eileen Woodside,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/08/13886965_1095297037191188_2634141996807478140_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/08/13925603_1094744347246457_3947037200811965445_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,Mill Street Brewery,261,"Originally from Toronto, Mill Street Brewery has converted a historic grist mill building adjacent to the Chaudière Falls into a brewpub and restaurant.

Millstreet is today the largest brewer of certified organic beer in Canada and produces some of the country’s most environmentally responsible beers.

Millstreet uses an entirely vegan brewing process. Seasonally, they've offered a Honey Ale and a Milk Stout, which are the only non-vegan options and are not usually available.

Mill Street has decent vegetarian options, but only limited vegan choices beyond snacks since they're veggie patties and falafel are not vegan. Top vegan options include the Mezze Platter or the Moroccan Falafel salad with avocado substituted for the falafel.",Other,Other,"beer,Best Organic Restaurants and Businesses (Ottawa),Brewery,Mill,Organic",gd_place,publish,,,1,0,Never,2016-08-09 10:52,555 Wellington St,Ottawa,Ontario,Canada,,45.419544,-75.7128717,Centretown,45.41996677,-75.6932603,"MONDAY	11am - 11pm TUESDAY	11am - 11pm WEDNESDAY	11am - 12am THURSDAY	11am - 1am FRIDAY 11am - 2am SATURDAY	10:30am - 2am SUNDAY 10:30am - 10pm",6135672337,ottawa@millstreetbrewpub.ca,http://millstreetbrewery.com/ottawa-brew-pub,https://twitter.com/MillStBrewPubOT,https://www.facebook.com/MillStreetBrewery/,,,,,"Vegan,Vegetarian,Organic",Get Directions,MillStBrewPubOT,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/08/1016233_10151639939148022_1936035763_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/08/559778_10151475058438022_1178446803_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,Grow Your Roots Cafe,261,"<strong>100% Vegan Cafe &amp; Catering</strong>

Grow Your Roots is about amazing tasting food &amp; drinks that represent more than just what you see on your plate. We are about a community who lives by a plant-based, cruelty-free diet, a happy healthy planet &amp; a happy healthy YOU!

We highly recommend a reservation on Saturday and Sunday. Sunday Brunch from 10-3. Saturday breakfast is served until 11:30AM.
<p class=""font_7""><strong>Taking Care of Our Health</strong></p>
<p class=""font_7"">More &amp; more studies are showing that a plant-based diet is an excellent choice for optimum health.</p>
<p class=""font_7"">We all know our parents always told us ""Eat your veggies"", so we pack as much nutrition in the way of veggies, fruits, grains, nuts, pulses and more, as we can to fill your bellies &amp; hearts &amp; fuel your body to live a healthy, active lifestyle!</p>
<p class=""font_7""><strong>Compassion towards animals.</strong></p>
<p class=""font_7"">We believe that you can create great tasting meals and drinks without the need for animal products or by-products</p>
<p class=""font_7"">From our healthier options like our powerhouse smoothies,protein-packed sandwiches, nutritious breakfast sandwiches to our sweet treats, there is sure to be something for everyone to enjoy!</p>
<p class=""font_7""><strong>Being Kind to Our Planet </strong></p>
<p class=""font_7"">Choosing plant-based ingdredients allows us to leave a much smaller impact on the environment regarding things like green-house gas emissions and deforestation.</p>
<p class=""font_7"">We also try our best to buy from local farmers &amp; producers. This not only supports other small businesses; but also reduces emissions with less travelling of goods from far distances. We hope to heal our planet and set a great example for more generations to come!</p>
&nbsp;",Restaurants,Restaurants,"Best Entirely Vegetarian and Vegan Restaurants in Ottawa,Best Vegan and Vegetarian Breakfast and Brunch Spots in Ottawa,Best Vegan and Vegetarian Burgers in Ottawa,Best Vegan and Vegetarian Desserts Pastries and Treats in Ottawa,Best Woman-owned Restaurants in Ottawa,f02,Local,Poutine,Restaurant,Roots,Vegan,Vegetarian,XF",gd_place,publish,1,,4,0,Never,2018-02-12 23:23,220 Terence Matthews Crescent,Ottawa,Ontario,Canada,,45.2860366,-75.8754541,Kanata,45.3538988,-75.9319726,Monday - Closed Tuesday-Friday - 8-5:30 Saturdays - 9-3 Sundays - 10-3,6132713777,info@growyourrootscafe.com,http://www.growyourrootscafe.com,https://twitter.com/GrowYourRoots_,https://www.facebook.com/growyourrootscafe/,,,,Owner Melanie Boudens,"Vegan,Vegetarian,Woman-owned",Get Directions,GrowYourRoots_,,,0,,0,https://ethicaltree.com/wp-content/uploads/2018/03/1379_image2.png,https://ethicaltree.com/wp-content/uploads/2018/03/1379_image7.jpeg,https://ethicaltree.com/wp-content/uploads/2018/03/1379_image1.jpeg,https://ethicaltree.com/wp-content/uploads/2018/03/1379_image3.png,https://ethicaltree.com/wp-content/uploads/2018/03/1379_image9.jpeg,https://ethicaltree.com/wp-content/uploads/2018/03/1379_image5.jpeg,https://ethicaltree.com/wp-content/uploads/2018/03/1379_image6.jpeg,https://ethicaltree.com/wp-content/uploads/2018/03/1379_image4.jpeg,https://ethicaltree.com/wp-content/uploads/2018/03/1379_image8.jpeg,https://ethicaltree.com/wp-content/uploads/2018/03/1379_18119102_1433129486733744_5899567022142292690_n.jpg,https://ethicaltree.com/wp-content/uploads/2018/03/1379_27459420_1731652436881446_7490295398794236955_n.jpg,https://ethicaltree.com/wp-content/uploads/2018/03/1379_13728940_1155411557838873_1152601242489096407_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
